match_id,bowler,total_runs
1082640,RA Jadeja,31
1426297,MM Sharma,31
548332,DE Bollinger,31
501235,SK Warne,31
829771,UT Yadav,31
419135,AB Agarkar,31
829775,MJ McClenaghan,31
548332,SK Trivedi,31
829775,Karanveer Singh,31
1304063,M Theekshana,31
1422139,Yash Thakur,31
392213,P Kumar,31
980937,SR Watson,31
1082638,B Kumar,31
1175372,Kuldeep Yadav,31
548366,P Kumar,31
336002,DP Vijaykumar,31
829711,IC Pandey,31
1426293,T Natarajan,31
1175368,R Ashwin,31
419128,UT Yadav,31
501200,Z Khan,31
419130,RP Singh,31
1216541,JC Archer,31
1304064,JD Unadkat,31
1082639,Sandeep Sharma,31
548377,GB Hogg,31
548377,Harbhajan Singh,31
419133,T Thushara,31
1082639,MJ Henry,31
419133,R Vinay Kumar,31
1178396,DS Kulkarni,31
980941,Harbhajan Singh,31
829717,AR Patel,31
1426272,M Pathirana,31
501229,NLTC Perera,31
336000,SK Trivedi,31
419132,RS Bopara,31
1082595,Z Khan,31
734045,RA Jadeja,31
548349,AA Chavan,31
1175359,Mujeeb Ur Rahman,31
1254081,R Tewatia,31
548342,SL Malinga,31
598012,R Rampaul,31
1254074,KH Pandya,31
548336,Z Khan,31
598014,RJ Harris,31
1082614,K Rabada,31
1082615,Bipul Sharma,31
1426279,JD Unadkat,31
392238,A Kumble,31
548345,AA Chavan,31
1304072,Avesh Khan,31
548315,Z Khan,31
1359512,Naveen-ul-Haq,31
1254061,C Sakariya,31
733971,PP Chawla,31
501208,MS Gony,31
419108,IK Pathan,31
1216514,JD Unadkat,31
1304083,JJ Bumrah,31
336036,SK Warne,31
419107,SK Warne,31
1136599,Rashid Khan,31
548321,V Pratap Singh,31
1082612,JJ Bumrah,31
1082612,KH Pandya,31
1136599,TG Southee,31
501227,IK Pathan,31
1254113,RA Jadeja,31
1426264,Yash Thakur,31
734031,JP Duminy,31
1359510,DJ Willey,31
419106,I Sharma,31
336018,MS Gony,31
1216527,GJ Maxwell,31
1136604,M Prasidh Krishna,31
392232,RE van der Merwe,31
1359516,C Green,31
501215,R Ashwin,31
1216516,DL Chahar,31
1254059,MP Stoinis,31
734023,IC Pandey,31
1136587,M Markande,31
336032,A Nel,31
336019,JR Hopes,31
1082620,DT Christian,31
1304084,RD Chahar,31
1359532,B Kumar,31
501206,R McLaren,31
1254111,C Sakariya,31
829797,Ankit Sharma,31
1359515,Sikandar Raza,31
1136603,BA Stokes,31
1136603,DJ Bravo,31
548317,GB Hogg,31
1359532,T Natarajan,31
598009,SK Trivedi,31
1426276,Mohammad Nabi,31
734025,JJ Bumrah,31
733981,R Ashwin,31
1082617,TS Mills,31
392220,A Symonds,31
1359514,I Sharma,31
1426276,R Ashwin,31
598013,SP Narine,31
1254080,SM Curran,31
1216501,SN Thakur,31
1216506,CJ Jordan,31
336015,AD Mascarenhas,31
1216529,MP Stoinis,31
1216546,GJ Maxwell,31
1136581,BA Stokes,31
980917,TG Southee,31
1254062,RD Chahar,31
1216547,RD Chahar,31
1254114,A Nortje,31
1136589,AD Russell,31
1216513,SM Curran,31
1216507,JD Unadkat,31
1136620,SN Thakur,31
1136581,JD Unadkat,31
1304061,Kuldeep Yadav,31
1304061,JO Holder,31
1304073,Mohammed Siraj,31
980915,BB Sran,31
1359537,Akash Madhwal,31
336023,P Kumar,31
501214,SW Tait,31
1254113,SN Thakur,31
1426285,VG Arora,31
1304071,UT Yadav,31
1426287,RJ Gleeson,31
548365,R Sharma,31
1254114,DJ Bravo,31
980989,R Ashwin,31
1254106,SP Narine,31
419116,R Bhatia,31
734041,PP Ojha,31
1304081,SP Narine,31
598017,A Nehra,31
1359501,Harpreet Brar,31
734043,MG Johnson,31
829783,R Vinay Kumar,31
1254063,B Kumar,31
1359536,Yash Dayal,31
980913,P Sahu,31
1136617,DL Chahar,31
1136611,UT Yadav,31
1136588,Rashid Khan,31
1136613,IS Sodhi,31
1359536,B Kumar,31
501260,A Mithun,31
734019,JD Unadkat,31
980909,JW Hastings,31
980909,J Suchith,31
336010,Umar Gul,31
548380,AD Russell,31
1254082,K Rabada,31
548322,AB Dinda,31
980907,Parvez Rasool,31
336014,M Kartik,31
392191,YA Abdulla,31
501205,AG Murtaza,31
1082611,B Kumar,31
1359536,Fazalhaq Farooqi,31
1082632,PJ Cummins,31
501205,A Mithun,31
548314,A Mishra,31
1136614,Rashid Khan,31
980911,R Bhatia,31
1082610,YS Chahal,31
1426282,Sandeep Sharma,31
1237178,Navdeep Saini,31
548366,A Mishra,31
548322,DJ Bravo,31
1304059,DJ Willey,31
548313,JP Faulkner,31
1136616,DL Chahar,31
1082610,Basil Thampi,31
501200,DP Nannes,31
419108,YA Abdulla,31
1304078,VG Arora,31
1178422,HH Pandya,31
981011,CH Morris,31
1304047,MJ Santner,31
598043,GB Hogg,31
734005,Mohammed Shami,31
548329,S Dhawan,31
598042,R Vinay Kumar,31
1304057,D Pretorius,31
1254077,S Kaul,31
1254077,A Mishra,31
501226,JE Taylor,31
1082644,R Vinay Kumar,31
548359,Azhar Mahmood,31
548359,P Awana,31
1254115,LH Ferguson,31
501207,AC Thomas,31
598041,MM Sharma,31
392197,DJ Bravo,31
598041,DJ Hussey,31
419152,A Mishra,31
598041,CH Morris,31
335991,S Sreesanth,31
980969,VR Aaron,31
981009,B Kumar,31
1181767,Harbhajan Singh,31
548320,A Singh,31
829759,MC Henriques,31
1304115,DR Sams,31
1082644,MG Johnson,31
1178417,M Ashwin,31
392226,MF Maharoof,31
548375,MJ Clarke,31
548357,UT Yadav,31
501266,CH Gayle,31
1359477,KK Ahmed,31
598002,Harbhajan Singh,31
1082643,Ankit Soni,31
829727,TG Southee,31
1422125,Mustafizur Rahman,31
1178413,S Nadeem,31
419147,DE Bollinger,31
1082624,S Badree,31
1136594,AS Rajpoot,31
1254067,M Prasidh Krishna,31
829761,SP Narine,31
1312199,Mohammed Siraj,31
734013,RA Jadeja,31
392199,CH Gayle,31
1178414,Imran Tahir,31
1426299,TU Deshpande,31
419148,JH Kallis,31
501198,TG Southee,31
548330,DE Bollinger,31
1426300,I Sharma,31
1178415,JC Archer,31
981013,CJ Jordan,31
1312199,R Ashwin,31
980965,SM Boland,31
392196,Shoaib Ahmed,31
1216536,PJ Cummins,31
829727,P Kumar,31
1426303,R Ashwin,31
829743,M Morkel,31
1136563,SP Narine,31
1136563,PP Chawla,31
335984,SR Watson,31
501211,R Ninan,31
1082648,TA Boult,31
419161,CRD Fernando,31
501221,S Randiv,31
598030,DJG Sammy,31
336027,Umar Gul,31
1304107,M Jansen,31
1178430,DJ Bravo,31
501269,KA Pollard,31
598026,JO Holder,31
598003,P Kumar,31
829803,S Aravind,31
1136592,JC Archer,31
734011,BCJ Cutting,31
548362,KP Appanna,31
548327,HV Patel,31
548362,R Sharma,31
1178431,JJ Bumrah,31
419163,RJ Harris,31
1082650,KH Pandya,31
1422132,Avesh Khan,31
1082627,UT Yadav,31
1082650,MG Johnson,31
1304108,Rashid Khan,31
1178427,S Sandeep Warrier,31
392224,RE van der Merwe,31
1304111,M Markande,31
829805,MJ McClenaghan,31
1426303,YS Chahal,31
1082644,TA Boult,31
598024,UT Yadav,31
734007,Shivam Sharma,31
1216536,DL Chahar,31
1426269,TA Boult,31
598035,B Kumar,31
598035,AB Dinda,31
1178425,AR Patel,31
1426269,SP Narine,31
598034,R Bhatia,31
1304111,Fazalhaq Farooqi,31
1254116,A Nortje,31
419158,LR Shukla,31
419158,M Kartik,31
392189,DL Vettori,31
829805,Harbhajan Singh,31
419165,Harbhajan Singh,31
419165,DE Bollinger,31
1082646,Mohammed Shami,31
392194,Pankaj Singh,31
829741,R Tewatia,31
1304109,Ravi Bishnoi,31
548373,V Pratap Singh,31
1082627,MC Henriques,31
392227,JA Morkel,31
1082620,Kuldeep Yadav,31
335994,DJ Bravo,31
1426299,Sandeep Sharma,31
1359477,Ravi Bishnoi,31
1178410,Navdeep Saini,31
1136594,MJ McClenaghan,31
335995,MF Maharoof,31
335995,GD McGrath,31
980959,YS Chahal,31
1422123,UT Yadav,31
501199,J Botha,31
1178411,DS Kulkarni,31
1422123,PP Chawla,31
1178408,SN Thakur,31
1178411,HH Pandya,31
1216512,Rashid Khan,31
548364,M Morkel,31
501243,DT Christian,31
419144,DL Vettori,31
980955,Sandeep Sharma,31
1304066,Avesh Khan,31
598050,Harbhajan Singh,31
1178406,RD Chahar,31
598005,JH Kallis,31
1426298,N Thushara,31
1422125,Azmatullah Omarzai,31
1136570,Rashid Khan,31
1178408,DL Chahar,31
1304099,JO Holder,31
829739,M Morkel,30
392195,YK Pathan,30
336013,S Sreesanth,30
980975,PP Chawla,30
829757,NM Coulter-Nile,30
598036,JD Unadkat,30
598005,S Sreesanth,30
1422129,Arshdeep Singh,30
335988,SB Bangar,30
336031,S Sreesanth,30
829739,Imran Tahir,30
1178401,AR Patel,30
1359535,VG Arora,30
501260,PC Valthaty,30
1178423,R Ashwin,30
598035,S Nadeem,30
548324,J Botha,30
501250,DW Steyn,30
1426305,R Shepherd,30
1136571,Washington Sundar,30
729315,R Vinay Kumar,30
548355,RP Singh,30
501205,AUK Pathan,30
1082592,KA Pollard,30
598034,CH Morris,30
501259,MR Marsh,30
548372,P Parameswaran,30
1254111,Mustafizur Rahman,30
1359483,Suyash Sharma,30
1237181,KH Pandya,30
980907,SR Watson,30
336036,SR Watson,30
980949,JA Morkel,30
829741,AR Patel,30
981001,SP Narine,30
1254066,KH Pandya,30
1237180,Sandeep Sharma,30
419157,Z Khan,30
598036,R Rampaul,30
1254099,TA Boult,30
501210,RV Gomez,30
829789,M de Lange,30
1254083,Mohammed Shami,30
1254090,YS Chahal,30
1216525,I Udana,30
1136588,Shakib Al Hasan,30
980947,R Sathish,30
1359521,T Natarajan,30
1422128,AD Russell,30
419154,Kamran Khan,30
1359527,Suyash Sharma,30
1136617,Sandeep Sharma,30
1136581,S Gopal,30
392216,RP Singh,30
392216,RJ Harris,30
598008,JH Kallis,30
501239,B Lee,30
1178421,Washington Sundar,30
598007,RJ Harris,30
598007,RA Jadeja,30
829809,Anureet Singh,30
501203,R Bhatia,30
729299,R Vinay Kumar,30
392225,DJ Bravo,30
598059,P Kumar,30
336009,V Sehwag,30
1422127,R Ashwin,30
1304100,J Suchith,30
1254100,Sandeep Sharma,30
1359521,Kartik Tyagi,30
1426283,R Sai Kishore,30
1136598,R Ashwin,30
392196,JA Morkel,30
980975,DS Kulkarni,30
335989,MA Khote,30
1136614,M Prasidh Krishna,30
548360,RP Singh,30
1359479,C Green,30
1136614,Sandeep Sharma,30
1237178,S Nadeem,30
1136614,Shakib Al Hasan,30
335994,DNT Zoysa,30
1216536,MJ Santner,30
501226,JA Morkel,30
1082621,YS Chahal,30
598037,MG Johnson,30
1304114,M Pathirana,30
1216513,SS Cottrell,30
729305,MA Starc,30
1178422,S Sandeep Warrier,30
335990,D Kalyankrishna,30
980947,Shakib Al Hasan,30
1216512,AD Russell,30
419110,RP Singh,30
1304110,Harpreet Brar,30
419106,LR Shukla,30
548345,S Nadeem,30
1136603,IS Sodhi,30
336033,Pankaj Singh,30
1304079,RA Jadeja,30
734023,Shakib Al Hasan,30
1178404,M Prasidh Krishna,30
1082618,JJ Bumrah,30
1426267,M Pathirana,30
1254060,PJ Cummins,30
548373,J Botha,30
1422136,RA Jadeja,30
1304101,M Theekshana,30
548326,J Botha,30
1422123,HH Pandya,30
1254066,Mujeeb Ur Rahman,30
1254074,TA Boult,30
1359520,RD Chahar,30
1304069,OF Smith,30
1254100,Mustafizur Rahman,30
392235,R Bhatia,30
1304076,CV Varun,30
734025,R Dhawan,30
1359514,AR Patel,30
501208,JJ van der Wath,30
598014,JP Faulkner,30
1136587,Imran Tahir,30
734009,SL Malinga,30
501215,SB Jakati,30
1254058,M Jansen,30
829749,DS Kulkarni,30
1254089,SN Thakur,30
1359532,Avesh Khan,30
1216527,JD Unadkat,30
1181764,DL Chahar,30
392232,AM Salvi,30
501249,SB Jakati,30
1304088,RD Chahar,30
829751,KV Sharma,30
392232,P Kumar,30
1181766,AR Patel,30
1359517,Naveen-ul-Haq,30
548376,M Muralitharan,30
829795,Harbhajan Singh,30
829723,GB Hogg,30
598028,IK Pathan,30
1426311,PJ Cummins,30
1216502,Navdeep Saini,30
1216505,Mohammed Siraj,30
548356,DW Steyn,30
980985,AR Patel,30
1178404,MJ Santner,30
392224,R Vinay Kumar,30
1304073,SN Thakur,30
501216,A Mishra,30
981019,S Aravind,30
1082647,KV Sharma,30
980957,JJ Bumrah,30
392239,R Vinay Kumar,30
548318,DL Vettori,30
1359510,Suyash Sharma,30
548315,R Bhatia,30
501225,A Singh,30
598022,L Balaji,30
1178427,AD Russell,30
829725,AR Patel,30
1426266,CV Varun,30
336017,AB Dinda,30
1254070,RD Chahar,30
1082646,TM Head,30
392218,R Vinay Kumar,30
419106,CK Langeveldt,30
336016,S Sreesanth,30
501256,I Sharma,30
336009,PJ Sangwan,30
1422136,JD Unadkat,30
734031,Harbhajan Singh,30
1254074,FA Allen,30
1216505,K Rabada,30
1136595,TG Southee,30
501221,KA Pollard,30
419142,SB Jakati,30
733977,YS Chahal,30
1359511,M Theekshana,30
1216506,DL Chahar,30
1359482,NT Ellis,30
1237181,TA Boult,30
336032,A Nehra,30
733977,HV Patel,30
1216523,SP Narine,30
548318,DJ Bravo,30
1136563,MG Johnson,30
1359512,RD Chahar,30
1136563,R Vinay Kumar,30
1178403,R Ashwin,30
733975,S Nadeem,30
980981,JJ Bumrah,30
1216493,MP Stoinis,30
980901,JJ Bumrah,30
392190,AD Mascarenhas,30
501207,RP Singh,30
548331,Azhar Mahmood,30
1304055,R Ashwin,30
980901,RP Singh,30
733973,Sandeep Sharma,30
1136564,B Kumar,30
1359533,Harpreet Brar,30
1082627,B Kumar,30
1304115,M Markande,30
501207,M Kartik,30
548330,DJ Bravo,30
1304096,KK Ahmed,30
1359493,B Kumar,30
1422139,M Siddharth,30
1136568,Mujeeb Ur Rahman,30
598045,Z Khan,30
1304099,Ravi Bishnoi,30
419148,AB Agarkar,30
980933,Z Khan,30
1216543,Kartik Tyagi,30
1136568,R Ashwin,30
1082637,Sandeep Sharma,30
1304051,B Kumar,30
1359475,Mohammed Shami,30
1370350,DL Chahar,30
1216531,Ravi Bishnoi,30
980935,DJ Hooda,30
1136570,MG Johnson,30
548310,M Morkel,30
1175367,BA Stokes,30
1136577,DL Chahar,30
501271,Z Khan,30
392198,PJ Sangwan,30
419128,A Kumble,30
1359524,Mukesh Kumar,30
829707,IC Pandey,30
392199,BJ Hodge,30
1136578,AJ Tye,30
1426260,SP Narine,30
733997,SP Narine,30
419123,M Muralitharan,30
598064,P Kumar,30
1254092,VR Iyer,30
1082601,MM Sharma,30
1082601,CR Woakes,30
981013,DJ Bravo,30
1254078,M Prasidh Krishna,30
1178415,I Sharma,30
392210,PP Chawla,30
1216509,R Ashwin,30
1216522,R Tewatia,30
1216522,Navdeep Saini,30
1359494,Lalit Yadav,30
1304085,Mohammed Siraj,30
548377,KA Pollard,30
829807,HV Patel,30
501263,SK Warne,30
1216497,LH Ferguson,30
1254064,K Rabada,30
1216544,Imran Tahir,30
419126,R Sharma,30
501201,M Morkel,30
1178414,DW Steyn,30
392210,YK Pathan,30
1254102,VR Iyer,30
1359524,I Sharma,30
1370351,Ravi Bishnoi,30
1175371,CH Morris,30
1216541,S Gopal,30
598020,AB Agarkar,30
1359490,Mukesh Kumar,30
1136590,A Mishra,30
1370353,J Little,30
980939,M Morkel,30
1426295,K Gowtham,30
501243,AB Agarkar,30
1359490,C Green,30
392207,AB Agarkar,30
598020,IK Pathan,30
1254072,DL Chahar,30
1254088,JDS Neesham,30
1175372,SP Narine,30
1304063,Mukesh Choudhary,30
829713,SP Narine,30
419131,R Bhatia,30
392228,RP Singh,30
501200,TM Dilshan,30
598049,PV Tambe,30
336001,M Ntini,30
598048,I Sharma,30
392182,T Henderson,30
1304063,M Jansen,30
1216538,T Natarajan,30
1175368,Avesh Khan,30
1175368,CH Morris,30
980935,Sandeep Sharma,30
1370350,Mohammed Shami,30
392199,KP Appanna,30
1304080,SN Thakur,30
1304063,T Natarajan,30
335993,P Amarnath,30
392205,SK Warne,30
501236,PP Ojha,30
829761,UT Yadav,30
1359491,Sandeep Sharma,30
829715,JD Unadkat,30
419129,SB Jakati,30
1254103,GHS Garton,30
981015,Mustafizur Rahman,30
1082595,PJ Cummins,30
1304079,JJ Bumrah,30
1216505,AR Patel,30
419130,Jaskaran Singh,30
336000,MM Patel,30
734003,R Bhatia,30
1426292,CV Varun,30
1216508,TA Boult,30
598021,A Mishra,30
1178397,SM Curran,30
1304056,Rashid Khan,30
729293,JDS Neesham,30
1082640,DS Kulkarni,30
1254088,TA Boult,30
829783,NM Coulter-Nile,30
1359539,Abhishek Sharma,30
598041,P Awana,30
1304094,LH Ferguson,30
336040,MS Gony,30
419116,TM Dilshan,30
1422119,Mustafizur Rahman,30
734043,SP Narine,30
336006,Z Khan,30
1254063,JO Holder,30
1359531,Rashid Khan,30
1082634,JD Unadkat,30
419144,MF Maharoof,30
1082634,S Kaul,30
1426286,N Thushara,30
1426261,HV Patel,30
1422127,N Burger,30
733995,R Ashwin,30
829735,DJ Bravo,30
1178416,DL Chahar,30
501255,JD Unadkat,30
1136580,KV Sharma,30
1426285,Rasikh Salam,30
501254,PP Chawla,30
501203,PP Ojha,30
1304115,Ramandeep Singh,30
980971,S Nadeem,30
829719,B Kumar,30
501260,SJ Srivastava,30
598024,Harbhajan Singh,30
1082608,CH Morris,30
